Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Marco Deuritz,MOUNTAIN_BIKING,23/06/2020,12:04:16,01:20:52,22.64,,16.8,48.8,03:34,01:14,484,37,,,,117,144,203,,,,150.0,44.0,210,55,60,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,01:01:47,,24.8,02:25,,558,,14854.20,,,
,01:01:48,,24.7,02:26,,558,,14860.30,,,
,01:01:49,,24.7,02:26,,558,,14866.90,,,
,01:01:50,,24.7,02:26,,558,,14873.40,,,
,01:01:51,,24.7,02:26,,558,,14880.00,,,
,01:01:52,,24.7,02:26,,558,,14886.60,,,
,01:01:53,,24.7,02:26,,558,,14893.40,,,
,01:01:54,,24.7,02:26,,558,,14900.40,,,
,01:01:55,,24.8,02:25,,558,,14907.60,,,
,01:01:56,,24.8,02:25,,558,,14914.80,,,
,01:01:57,,24.8,02:25,,558,,14921.70,,,
,01:01:58,,24.8,02:25,,558,,14928.40,,,
,01:01:59,,24.8,02:25,,558,,14934.90,,,
,01:02:00,,24.8,02:25,,558,,14941.20,,,
,01:02:01,,24.8,02:25,,558,,14946.50,,,
,01:02:02,,24.4,02:28,,558,,14950.60,,,
,01:02:03,,23.6,02:33,,558,,14954.00,,,
,01:02:04,,22.5,02:40,,558,,14957.70,,,
,01:02:05,,21.6,02:47,,557,,14961.30,,,
,01:02:06,,20.9,02:52,,557,,14964.80,,,
,01:02:07,,20.5,02:56,,557,,14968.30,,,
,01:02:08,,20.3,02:57,,557,,14972.60,,,
,01:02:09,,20.2,02:58,,557,,14977.70,,,
,01:02:10,,20.4,02:56,,557,,14983.90,,,
,01:02:11,,20.7,02:54,,557,,14990.70,,,
,01:02:12,,21.1,02:51,,557,,14997.80,,,
,01:02:13,,21.5,02:47,,557,,15005.00,,,
,01:02:14,,21.8,02:45,,557,,15012.30,,,
,01:02:15,,22.3,02:41,,557,,15019.80,,,
,01:02:16,,22.7,02:39,,557,,15027.10,,,
,01:02:17,,23.1,02:36,,557,,15034.30,,,
,01:02:18,,23.3,02:35,,557,,15041.40,,,
,01:02:19,,23.6,02:33,,557,,15048.40,,,
,01:02:20,,23.8,02:31,,557,,15055.80,,,
,01:02:21,,24.1,02:29,,557,,15063.10,,,
,01:02:22,,24.5,02:27,,557,,15070.20,,,
,01:02:23,,24.8,02:25,,557,,15077.30,,,
,01:02:24,,25.0,02:24,,557,,15084.10,,,
,01:02:25,,25.0,02:24,,557,,15091.20,,,
,01:02:26,,25.1,02:23,,557,,15098.20,,,
,01:02:27,,25.0,02:24,,557,,15105.10,,,
,01:02:28,,24.9,02:25,,557,,15111.70,,,
,01:02:29,,24.8,02:25,,557,,15118.30,,,
,01:02:30,,24.7,02:26,,557,,15124.80,,,
,01:02:31,,24.6,02:26,,557,,15131.30,,,
,01:02:32,,24.6,02:26,,557,,15137.80,,,
,01:02:33,,24.5,02:27,,557,,15144.30,,,
,01:02:34,,24.5,02:27,,557,,15150.90,,,
,01:02:35,,24.5,02:27,,557,,15157.70,,,
,01:02:36,,24.5,02:27,,557,,15164.50,,,
,01:02:37,,24.4,02:28,,557,,15171.40,,,
,01:02:38,,24.4,02:28,,557,,15178.20,,,
,01:02:39,,24.4,02:28,,557,,15185.00,,,
,01:02:40,,24.4,02:28,,557,,15191.80,,,
,01:02:41,,24.4,02:28,,557,,15198.50,,,
,01:02:42,,24.4,02:28,,557,,15205.30,,,
,01:02:43,,24.4,02:28,,557,,15212.20,,,
,01:02:44,,24.5,02:27,,557,,15219.10,,,
,01:02:45,,24.5,02:27,,557,,15226.00,,,
,01:02:46,,24.7,02:26,,557,,15232.90,,,
,01:02:47,,24.8,02:25,,557,,15240.20,,,
,01:02:48,,25.0,02:24,,557,,15247.40,,,
,01:02:49,,25.2,02:23,,557,,15254.80,,,
,01:02:50,,25.4,02:22,,557,,15262.30,,,
,01:02:51,,25.6,02:21,,557,,15269.70,,,
,01:02:52,,25.7,02:20,,557,,15277.10,,,
,01:02:53,,25.7,02:20,,557,,15284.40,,,
,01:02:54,,25.8,02:20,,557,,15291.70,,,
,01:02:55,,25.8,02:20,,557,,15298.90,,,
,01:02:56,,25.8,02:20,,557,,15306.10,,,
,01:02:57,,25.8,02:20,,557,,15313.20,,,
,01:02:58,,25.8,02:20,,557,,15320.40,,,
,01:02:59,,25.8,02:20,,557,,15327.70,,,
,01:03:00,,26.0,02:18,,557,,15335.20,,,
,01:03:01,,26.2,02:17,,557,,15342.80,,,
,01:03:02,,26.5,02:16,,557,,15350.50,,,
,01:03:03,,26.8,02:14,,557,,15358.50,,,
,01:03:04,,27.1,02:13,,557,,15366.60,,,
,01:03:05,,27.4,02:11,,557,,15374.70,,,
,01:03:06,,27.7,02:10,,557,,15382.80,,,
,01:03:07,,27.9,02:09,,557,,15391.00,,,
,01:03:08,,28.0,02:09,,557,,15399.10,,,
,01:03:09,,28.1,02:08,,557,,15407.00,,,
,01:03:10,,28.1,02:08,,557,,15414.90,,,
,01:03:11,,28.1,02:08,,557,,15422.70,,,
,01:03:12,,28.2,02:08,,557,,15430.20,,,
,01:03:13,,28.1,02:08,,557,,15437.00,,,
,01:03:14,,28.0,02:09,,557,,15443.70,,,
,01:03:15,,27.9,02:09,,557,,15450.70,,,
,01:03:16,,27.8,02:09,,557,,15457.60,,,
,01:03:17,,27.5,02:11,,557,,15464.00,,,
,01:03:18,,27.1,02:13,,557,,15470.10,,,
,01:03:19,,26.7,02:15,,557,,15476.70,,,
,01:03:20,,26.2,02:17,,557,,15483.30,,,
,01:03:21,,25.9,02:19,,557,,15489.40,,,
,01:03:22,,25.5,02:21,,557,,15494.30,,,
,01:03:23,,24.5,02:27,,557,,15497.80,,,
,01:03:24,,22.4,02:41,,557,,15500.00,,,
,01:03:25,,17.5,03:26,,557,,15500.90,,,
,01:03:26,,13.5,04:27,,557,,15501.10,,,
,01:03:27,,10.2,05:53,,557,,15501.10,,,
,01:03:28,,7.5,08:00,,557,,15501.10,,,
,01:03:29,,5.7,10:32,,557,,15501.10,,,
,01:03:30,,5.5,10:55,,557,,15501.10,,,
,01:03:31,,3.8,15:47,,557,,15501.10,,,
,01:03:32,,3.3,18:11,,557,,15501.10,,,
,01:03:33,,2.8,21:26,,557,,15501.10,,,
,01:03:34,,0.0,00:00,,557,,15501.10,,,
,01:03:35,,0.0,00:00,,557,,15501.10,,,
,01:03:36,,0.0,00:00,,557,,15501.10,,,
,01:03:37,,0.0,00:00,,557,,15501.10,,,
,01:03:38,,4.2,14:17,,557,,15501.10,,,
,01:03:39,,5.3,11:19,,557,,15501.10,,,
,01:03:40,,6.4,09:23,,557,,15501.10,,,
,01:03:41,,7.5,08:00,,557,,15502.30,,,
,01:03:42,,8.9,06:44,,557,,15505.90,,,
,01:03:43,,10.6,05:40,,557,,15510.30,,,
,01:03:44,,12.6,04:46,,556,,15515.50,,,
,01:03:45,,14.9,04:02,,556,,15521.60,,,
,01:03:46,,17.5,03:26,,556,,15528.60,,,
,01:03:47,,20.0,03:00,,556,,15536.60,,,
,01:03:48,,21.9,02:44,,556,,15545.00,,,
,01:03:49,,22.2,02:42,,556,,15553.40,,,
,01:03:50,,22.7,02:39,,556,,15562.40,,,
,01:03:51,,23.3,02:35,,556,,15571.90,,,
,01:03:52,,24.0,02:30,,556,,15581.40,,,
,01:03:53,,24.6,02:26,,556,,15590.50,,,
,01:03:54,,25.1,02:23,,556,,15599.30,,,
,01:03:55,,25.5,02:21,,556,,15607.40,,,
,01:03:56,,25.8,02:20,,556,,15615.20,,,
,01:03:57,,26.0,02:18,,556,,15622.70,,,
,01:03:58,,26.1,02:18,,556,,15630.40,,,
,01:03:59,,26.2,02:17,,556,,15637.80,,,
,01:04:00,,26.4,02:16,,556,,15645.00,,,
,01:04:01,,26.4,02:16,,556,,15652.00,,,
,01:04:02,,26.3,02:17,,556,,15658.90,,,
,01:04:03,,26.1,02:18,,556,,15665.80,,,
,01:04:04,,26.0,02:18,,556,,15672.60,,,
,01:04:05,,25.8,02:20,,556,,15679.50,,,
,01:04:06,,25.7,02:20,,556,,15686.20,,,
,01:04:07,,25.6,02:21,,556,,15693.10,,,
,01:04:08,,25.5,02:21,,556,,15699.90,,,
,01:04:09,,25.4,02:22,,556,,15706.80,,,
,01:04:10,,25.4,02:22,,556,,15713.70,,,
,01:04:11,,25.3,02:22,,556,,15720.60,,,
,01:04:12,,25.2,02:23,,556,,15727.40,,,
,01:04:13,,25.1,02:23,,556,,15734.20,,,
,01:04:14,,25.1,02:23,,556,,15741.00,,,
,01:04:15,,25.0,02:24,,556,,15747.80,,,
,01:04:16,,24.9,02:25,,556,,15754.60,,,
,01:04:17,,24.9,02:25,,556,,15761.40,,,
,01:04:18,,24.9,02:25,,556,,15768.10,,,
,01:04:19,,24.8,02:25,,556,,15774.90,,,
,01:04:20,,24.8,02:25,,556,,15781.70,,,
,01:04:21,,24.8,02:25,,556,,15788.50,,,
,01:04:22,,24.8,02:25,,556,,15795.30,,,
,01:04:23,,24.8,02:25,,556,,15802.30,,,
,01:04:24,,24.9,02:25,,556,,15809.40,,,
,01:04:25,,24.9,02:25,,556,,15816.50,,,
,01:04:26,,25.0,02:24,,557,,15823.60,,,
,01:04:27,,25.1,02:23,,557,,15830.70,,,
,01:04:28,,25.1,02:23,,557,,15837.80,,,
,01:04:29,,25.1,02:23,,557,,15844.90,,,
,01:04:30,,25.1,02:23,,557,,15852.00,,,
,01:04:31,,25.1,02:23,,557,,15859.00,,,
,01:04:32,,25.1,02:23,,557,,15866.00,,,
,01:04:33,,25.1,02:23,,557,,15872.90,,,
,01:04:34,,25.1,02:23,,557,,15879.90,,,
,01:04:35,,25.1,02:23,,557,,15886.90,,,
,01:04:36,,25.2,02:23,,557,,15894.00,,,
,01:04:37,,25.3,02:22,,557,,15901.10,,,
,01:04:38,,25.4,02:22,,557,,15908.40,,,
,01:04:39,,25.5,02:21,,557,,15915.60,,,
,01:04:40,,25.5,02:21,,557,,15922.70,,,
,01:04:41,,25.5,02:21,,557,,15929.80,,,
,01:04:42,,25.4,02:22,,557,,15936.70,,,
,01:04:43,,25.3,02:22,,557,,15943.40,,,
,01:04:44,,25.1,02:23,,557,,15950.00,,,
,01:04:45,,24.9,02:25,,557,,15956.40,,,
,01:04:46,,24.6,02:26,,557,,15962.80,,,
,01:04:47,,24.5,02:27,,557,,15969.00,,,
,01:04:48,,24.4,02:28,,557,,15975.40,,,
,01:04:49,,24.3,02:28,,557,,15981.70,,,
,01:04:50,,24.2,02:29,,557,,15988.20,,,
,01:04:51,,24.2,02:29,,557,,15994.90,,,
,01:04:52,,24.2,02:29,,557,,16001.80,,,
,01:04:53,,24.3,02:28,,557,,16008.90,,,
,01:04:54,,24.5,02:27,,557,,16016.00,,,
,01:04:55,,24.7,02:26,,557,,16023.20,,,
,01:04:56,,24.9,02:25,,558,,16030.50,,,
,01:04:57,,25.0,02:24,,558,,16037.70,,,
,01:04:58,,25.1,02:23,,558,,16045.10,,,
,01:04:59,,25.2,02:23,,558,,16052.40,,,
,01:05:00,,25.3,02:22,,558,,16059.60,,,
,01:05:01,,25.4,02:22,,558,,16066.70,,,
,01:05:02,,25.4,02:22,,558,,16073.80,,,
,01:05:03,,25.4,02:22,,558,,16080.90,,,
,01:05:04,,25.4,02:22,,558,,16087.70,,,
,01:05:05,,25.4,02:22,,558,,16094.50,,,
,01:05:06,,25.4,02:22,,559,,16101.30,,,
,01:05:07,,25.4,02:22,,559,,16108.00,,,
,01:05:08,,25.4,02:22,,559,,16114.80,,,
,01:05:09,,25.3,02:22,,559,,16121.60,,,
,01:05:10,,25.3,02:22,,559,,16128.40,,,
,01:05:11,,25.3,02:22,,559,,16135.50,,,
,01:05:12,,25.4,02:22,,559,,16142.80,,,
,01:05:13,,25.6,02:21,,559,,16150.40,,,
,01:05:14,,25.8,02:20,,560,,16157.80,,,
,01:05:15,,26.0,02:18,,560,,16165.30,,,
,01:05:16,,26.2,02:17,,560,,16172.80,,,
,01:05:17,,26.2,02:17,,560,,16180.30,,,
,01:05:18,,26.3,02:17,,560,,16187.60,,,
,01:05:19,,26.3,02:17,,560,,16195.10,,,
,01:05:20,,26.3,02:17,,560,,16202.50,,,
,01:05:21,,26.4,02:16,,560,,16210.10,,,
,01:05:22,,26.6,02:15,,561,,16217.60,,,
,01:05:23,,26.8,02:14,,561,,16225.30,,,
,01:05:24,,26.9,02:14,,561,,16233.10,,,
,01:05:25,,27.0,02:13,,561,,16240.90,,,
,01:05:26,,27.1,02:13,,561,,16248.60,,,
,01:05:27,,27.1,02:13,,561,,16256.30,,,
,01:05:28,,27.1,02:13,,561,,16263.90,,,
,01:05:29,,27.0,02:13,,561,,16271.40,,,
,01:05:30,,26.9,02:14,,561,,16278.70,,,
,01:05:31,,26.8,02:14,,561,,16285.90,,,
,01:05:32,,26.8,02:14,,561,,16293.10,,,
,01:05:33,,26.6,02:15,,561,,16300.20,,,
,01:05:34,,26.5,02:16,,561,,16307.20,,,
,01:05:35,,26.4,02:16,,561,,16314.20,,,
,01:05:36,,26.4,02:16,,561,,16321.20,,,
,01:05:37,,26.4,02:16,,561,,16328.10,,,
,01:05:38,,26.3,02:17,,561,,16334.90,,,
,01:05:39,,26.2,02:17,,561,,16341.70,,,
,01:05:40,,26.1,02:18,,562,,16348.70,,,
,01:05:41,,26.1,02:18,,562,,16355.50,,,
,01:05:42,,26.1,02:18,,562,,16362.50,,,
,01:05:43,,26.1,02:18,,562,,16369.70,,,
,01:05:44,,26.1,02:18,,562,,16377.10,,,
,01:05:45,,26.1,02:18,,562,,16384.50,,,
,01:05:46,,26.2,02:17,,562,,16391.90,,,
,01:05:47,,26.4,02:16,,562,,16399.60,,,
,01:05:48,,26.5,02:16,,562,,16407.40,,,
,01:05:49,,26.6,02:15,,562,,16415.00,,,
,01:05:50,,26.7,02:15,,562,,16422.80,,,
,01:05:51,,26.7,02:15,,562,,16430.20,,,
,01:05:52,,26.8,02:14,,562,,16437.90,,,
,01:05:53,,26.9,02:14,,562,,16445.50,,,
,01:05:54,,26.9,02:14,,562,,16453.00,,,
,01:05:55,,26.9,02:14,,562,,16460.40,,,
,01:05:56,,26.9,02:14,,562,,16467.60,,,
,01:05:57,,26.8,02:14,,562,,16474.70,,,
,01:05:58,,26.6,02:15,,562,,16481.50,,,
,01:05:59,,26.2,02:17,,562,,16488.20,,,
,01:06:00,,25.7,02:20,,562,,16494.80,,,
,01:06:01,,25.3,02:22,,562,,16501.20,,,
,01:06:02,,25.0,02:24,,562,,16507.60,,,
,01:06:03,,24.8,02:25,,562,,16514.00,,,
,01:06:04,,24.6,02:26,,562,,16520.30,,,
,01:06:05,,24.5,02:27,,562,,16526.80,,,
,01:06:06,,24.5,02:27,,562,,16533.40,,,
,01:06:07,,24.4,02:28,,562,,16540.00,,,
,01:06:08,,24.4,02:28,,562,,16546.80,,,
,01:06:09,,24.4,02:28,,562,,16553.50,,,
,01:06:10,,24.4,02:28,,562,,16560.10,,,
,01:06:11,,24.3,02:28,,562,,16566.50,,,
,01:06:12,,24.1,02:29,,563,,16572.80,,,
,01:06:13,,23.8,02:31,,563,,16578.90,,,
,01:06:14,,23.5,02:33,,563,,16584.80,,,
,01:06:15,,23.2,02:35,,563,,16590.50,,,
,01:06:16,,23.0,02:37,,563,,16595.70,,,
,01:06:17,,22.8,02:38,,563,,16600.30,,,
,01:06:18,,22.6,02:39,,563,,16604.90,,,
,01:06:19,,22.6,02:39,,563,,16610.20,,,
,01:06:20,,22.7,02:39,,562,,16616.10,,,
,01:06:21,,23.0,02:37,,562,,16622.00,,,
,01:06:22,,23.6,02:33,,562,,16628.00,,,
,01:06:23,,24.3,02:28,,562,,16635.30,,,
,01:06:24,,25.2,02:23,,562,,16644.10,,,
,01:06:25,,26.1,02:18,,562,,16653.70,,,
,01:06:26,,26.9,02:14,,562,,16663.40,,,
,01:06:27,,27.6,02:10,,562,,16672.70,,,
,01:06:28,,28.0,02:09,,562,,16681.60,,,
,01:06:29,,28.2,02:08,,562,,16690.10,,,
,01:06:30,,28.3,02:07,,562,,16698.30,,,
,01:06:31,,28.3,02:07,,562,,16706.20,,,
,01:06:32,,28.2,02:08,,561,,16713.90,,,
,01:06:33,,28.1,02:08,,561,,16721.50,,,
,01:06:34,,28.2,02:08,,561,,16729.20,,,
,01:06:35,,28.2,02:08,,561,,16737.30,,,
,01:06:36,,28.5,02:06,,561,,16746.10,,,
,01:06:37,,29.2,02:03,,561,,16755.60,,,
,01:06:38,,30.4,01:58,,561,,16766.00,,,
,01:06:39,,32.0,01:53,,561,,16777.30,,,
,01:06:40,,33.6,01:47,,560,,16789.00,,,
,01:06:41,,35.0,01:43,,560,,16801.10,,,
,01:06:42,,36.0,01:40,,560,,16813.20,,,
,01:06:43,,36.7,01:38,,560,,16825.20,,,
,01:06:44,,37.1,01:37,,560,,16836.80,,,
,01:06:45,,37.3,01:37,,560,,16848.10,,,
,01:06:46,,37.5,01:36,,559,,16859.30,,,
,01:06:47,,37.7,01:35,,559,,16870.50,,,
,01:06:48,,38.1,01:34,,559,,16881.80,,,
,01:06:49,,38.8,01:33,,559,,16893.20,,,
,01:06:50,,39.6,01:31,,559,,16904.80,,,
,01:06:51,,40.3,01:29,,559,,16916.70,,,
,01:06:52,,40.8,01:28,,558,,16928.90,,,
,01:06:53,,41.1,01:28,,558,,16941.00,,,
,01:06:54,,41.2,01:27,,557,,16953.10,,,
,01:06:55,,41.3,01:27,,557,,16964.80,,,
,01:06:56,,41.3,01:27,,557,,16976.20,,,
,01:06:57,,41.2,01:27,,557,,16987.40,,,
,01:06:58,,41.0,01:28,,556,,16998.40,,,
,01:06:59,,40.8,01:28,,556,,17009.40,,,
,01:07:00,,40.7,01:28,,556,,17020.20,,,
,01:07:01,,40.7,01:28,,556,,17031.10,,,
,01:07:02,,40.6,01:29,,555,,17041.90,,,
,01:07:03,,40.5,01:29,,555,,17052.40,,,
,01:07:04,,40.3,01:29,,555,,17062.70,,,
,01:07:05,,39.7,01:31,,555,,17072.60,,,
,01:07:06,,38.8,01:33,,554,,17082.30,,,
,01:07:07,,37.9,01:35,,554,,17091.70,,,
,01:07:08,,37.0,01:37,,554,,17100.50,,,
,01:07:09,,36.1,01:40,,554,,17108.70,,,
,01:07:10,,35.3,01:42,,553,,17116.30,,,
,01:07:11,,34.1,01:46,,553,,17123.30,,,
,01:07:12,,33.1,01:49,,553,,17130.00,,,
,01:07:13,,32.2,01:52,,553,,17136.60,,,
,01:07:14,,31.8,01:53,,552,,17143.40,,,
,01:07:15,,31.7,01:54,,552,,17150.80,,,
,01:07:16,,31.6,01:54,,552,,17158.40,,,
,01:07:17,,31.5,01:54,,552,,17165.90,,,
,01:07:18,,31.5,01:54,,551,,17173.60,,,
,01:07:19,,31.5,01:54,,551,,17182.30,,,
,01:07:20,,31.5,01:54,,551,,17191.70,,,
,01:07:21,,31.5,01:54,,551,,17201.10,,,
,01:07:22,,31.5,01:54,,550,,17209.70,,,
,01:07:23,,31.5,01:54,,550,,17217.60,,,
,01:07:24,,31.3,01:55,,550,,17224.60,,,
,01:07:25,,30.6,01:58,,550,,17231.30,,,
,01:07:26,,29.4,02:02,,550,,17237.50,,,
,01:07:27,,28.3,02:07,,550,,17243.40,,,
,01:07:28,,27.5,02:11,,549,,17249.70,,,
,01:07:29,,27.1,02:13,,549,,17256.10,,,
,01:07:30,,26.9,02:14,,549,,17263.00,,,
,01:07:31,,27.1,02:13,,549,,17270.30,,,
,01:07:32,,27.6,02:10,,548,,17278.10,,,
,01:07:33,,28.4,02:07,,548,,17286.60,,,
,01:07:34,,29.2,02:03,,548,,17295.90,,,
,01:07:35,,30.0,02:00,,548,,17305.70,,,
,01:07:36,,30.8,01:57,,547,,17316.10,,,
,01:07:37,,31.6,01:54,,547,,17326.60,,,
,01:07:38,,32.1,01:52,,547,,17336.90,,,
,01:07:39,,32.5,01:51,,547,,17346.90,,,
,01:07:40,,32.9,01:49,,546,,17356.80,,,
,01:07:41,,33.3,01:48,,546,,17366.90,,,
,01:07:42,,33.9,01:46,,546,,17377.10,,,
,01:07:43,,34.4,01:45,,546,,17387.20,,,
,01:07:44,,34.9,01:43,,545,,17397.20,,,
,01:07:45,,35.3,01:42,,545,,17407.30,,,
,01:07:46,,35.6,01:41,,545,,17417.80,,,
,01:07:47,,35.8,01:41,,545,,17428.30,,,
,01:07:48,,35.9,01:40,,544,,17438.60,,,
,01:07:49,,36.0,01:40,,544,,17448.60,,,
,01:07:50,,36.0,01:40,,544,,17458.60,,,
,01:07:51,,35.9,01:40,,544,,17468.20,,,
,01:07:52,,35.8,01:41,,543,,17477.90,,,
,01:07:53,,35.7,01:41,,543,,17487.50,,,
,01:07:54,,35.5,01:41,,543,,17497.00,,,
,01:07:55,,35.3,01:42,,543,,17506.40,,,
,01:07:56,,35.0,01:43,,542,,17515.60,,,
,01:07:57,,34.7,01:44,,542,,17524.70,,,
,01:07:58,,34.4,01:45,,542,,17533.70,,,
,01:07:59,,34.1,01:46,,542,,17542.50,,,
,01:08:00,,33.7,01:47,,541,,17551.20,,,
,01:08:01,,33.3,01:48,,541,,17559.70,,,
,01:08:02,,32.9,01:49,,541,,17568.00,,,
,01:08:03,,32.4,01:51,,541,,17576.10,,,
,01:08:04,,31.9,01:53,,541,,17583.90,,,
,01:08:05,,31.3,01:55,,541,,17591.60,,,
,01:08:06,,30.6,01:58,,541,,17599.30,,,
,01:08:07,,30.1,02:00,,541,,17606.80,,,
,01:08:08,,29.7,02:01,,540,,17614.40,,,
,01:08:09,,29.4,02:02,,540,,17622.10,,,
,01:08:10,,29.2,02:03,,540,,17629.70,,,
,01:08:11,,29.1,02:04,,540,,17637.30,,,
,01:08:12,,28.9,02:05,,540,,17645.00,,,
,01:08:13,,28.8,02:05,,540,,17652.80,,,
,01:08:14,,28.6,02:06,,539,,17660.60,,,
,01:08:15,,28.4,02:07,,539,,17668.30,,,
,01:08:16,,28.3,02:07,,539,,17675.80,,,
,01:08:17,,28.2,02:08,,539,,17683.60,,,
,01:08:18,,28.2,02:08,,539,,17691.30,,,
,01:08:19,,28.2,02:08,,539,,17699.30,,,
,01:08:20,,28.4,02:07,,539,,17707.50,,,
,01:08:21,,28.6,02:06,,539,,17715.80,,,
,01:08:22,,29.0,02:04,,538,,17724.40,,,
,01:08:23,,29.4,02:02,,538,,17733.50,,,
,01:08:24,,29.9,02:00,,538,,17742.80,,,
,01:08:25,,30.5,01:58,,538,,17752.40,,,
,01:08:26,,31.0,01:56,,538,,17762.00,,,
,01:08:27,,31.4,01:55,,538,,17771.60,,,
,01:08:28,,31.7,01:54,,538,,17781.00,,,
,01:08:29,,31.8,01:53,,538,,17790.20,,,
,01:08:30,,31.9,01:53,,538,,17799.50,,,
,01:08:31,,31.9,01:53,,538,,17808.30,,,
,01:08:32,,31.8,01:53,,537,,17817.10,,,
,01:08:33,,31.7,01:54,,537,,17825.60,,,
,01:08:34,,31.6,01:54,,537,,17833.90,,,
,01:08:35,,31.5,01:54,,537,,17842.30,,,
,01:08:36,,31.4,01:55,,537,,17850.80,,,
,01:08:37,,31.3,01:55,,537,,17859.30,,,
,01:08:38,,31.3,01:55,,537,,17867.80,,,
,01:08:39,,31.2,01:55,,537,,17876.40,,,
,01:08:40,,31.2,01:55,,537,,17885.00,,,
,01:08:41,,31.2,01:55,,537,,17893.60,,,
,01:08:42,,31.2,01:55,,536,,17902.30,,,
,01:08:43,,31.2,01:55,,536,,17911.00,,,
,01:08:44,,31.2,01:55,,536,,17919.70,,,
,01:08:45,,31.2,01:55,,536,,17928.10,,,
,01:08:46,,31.0,01:56,,536,,17936.30,,,
,01:08:47,,30.8,01:57,,536,,17944.40,,,
,01:08:48,,30.5,01:58,,536,,17952.60,,,
,01:08:49,,30.2,01:59,,536,,17960.60,,,
,01:08:50,,30.0,02:00,,536,,17968.50,,,
,01:08:51,,29.9,02:00,,536,,17976.40,,,
,01:08:52,,29.8,02:01,,536,,17984.40,,,
,01:08:53,,29.7,02:01,,536,,17992.20,,,
,01:08:54,,29.6,02:02,,536,,18000.00,,,
,01:08:55,,29.4,02:02,,536,,18007.80,,,
,01:08:56,,29.3,02:03,,536,,18015.50,,,
,01:08:57,,29.1,02:04,,536,,18022.90,,,
,01:08:58,,28.9,02:05,,535,,18030.00,,,
,01:08:59,,28.5,02:06,,535,,18036.80,,,
,01:09:00,,27.8,02:09,,535,,18043.20,,,
,01:09:01,,26.9,02:14,,535,,18049.40,,,
,01:09:02,,26.1,02:18,,535,,18055.60,,,
,01:09:03,,25.4,02:22,,535,,18061.80,,,
,01:09:04,,24.8,02:25,,535,,18067.60,,,
,01:09:05,,24.3,02:28,,535,,18073.40,,,
,01:09:06,,23.9,02:31,,535,,18079.10,,,
,01:09:07,,23.7,02:32,,535,,18085.20,,,
,01:09:08,,23.6,02:33,,535,,18091.60,,,
,01:09:09,,23.6,02:33,,535,,18098.20,,,
,01:09:10,,23.7,02:32,,535,,18105.00,,,
,01:09:11,,24.0,02:30,,535,,18112.00,,,
,01:09:12,,24.3,02:28,,535,,18119.30,,,
,01:09:13,,24.6,02:26,,535,,18126.70,,,
,01:09:14,,25.0,02:24,,535,,18134.30,,,
,01:09:15,,25.4,02:22,,535,,18142.10,,,
,01:09:16,,25.7,02:20,,535,,18149.80,,,
,01:09:17,,25.9,02:19,,535,,18157.40,,,
,01:09:18,,26.1,02:18,,535,,18165.00,,,
,01:09:19,,26.2,02:17,,535,,18172.60,,,
,01:09:20,,26.2,02:17,,535,,18180.00,,,
,01:09:21,,26.2,02:17,,535,,18187.30,,,
,01:09:22,,26.2,02:17,,535,,18194.50,,,
,01:09:23,,26.2,02:17,,535,,18201.70,,,
,01:09:24,,26.2,02:17,,535,,18208.80,,,
,01:09:25,,26.1,02:18,,535,,18215.80,,,
,01:09:26,,26.1,02:18,,535,,18222.90,,,
,01:09:27,,26.0,02:18,,535,,18229.90,,,
,01:09:28,,25.9,02:19,,535,,18236.80,,,
,01:09:29,,25.8,02:20,,535,,18243.70,,,
,01:09:30,,25.7,02:20,,535,,18250.60,,,
,01:09:31,,25.7,02:20,,535,,18257.70,,,
,01:09:32,,25.7,02:20,,535,,18264.80,,,
,01:09:33,,25.8,02:20,,535,,18272.00,,,
,01:09:34,,25.8,02:20,,535,,18279.20,,,
,01:09:35,,25.8,02:20,,535,,18286.50,,,
,01:09:36,,25.8,02:20,,535,,18293.70,,,
,01:09:37,,25.8,02:20,,535,,18301.00,,,
,01:09:38,,25.8,02:20,,535,,18308.30,,,
,01:09:39,,25.7,02:20,,535,,18315.40,,,
,01:09:40,,25.6,02:21,,535,,18322.30,,,
,01:09:41,,25.4,02:22,,535,,18329.10,,,
,01:09:42,,25.3,02:22,,535,,18335.80,,,
,01:09:43,,25.2,02:23,,535,,18342.40,,,
,01:09:44,,25.1,02:23,,535,,18349.10,,,
,01:09:45,,25.0,02:24,,535,,18355.80,,,
,01:09:46,,25.0,02:24,,535,,18362.50,,,
,01:09:47,,24.9,02:25,,535,,18369.30,,,
,01:09:48,,24.9,02:25,,535,,18376.10,,,
,01:09:49,,24.9,02:25,,535,,18382.90,,,
,01:09:50,,24.9,02:25,,535,,18389.80,,,
,01:09:51,,24.9,02:25,,535,,18396.80,,,
,01:09:52,,24.9,02:25,,535,,18404.00,,,
,01:09:53,,25.0,02:24,,535,,18411.20,,,
